[po4_discharge];[no3_discharge];[no2_discharge];[o2_discharge];[sio2_discharge];[tn_discharge];[na_discharge];[k_discharge];[mg_discharge];[ca_discharge];[cl_discharge];[so4_discharge];[co3_discharge];[hco3_discharge];[nh4_discharge];[chl_a_discharge];[br_discharge];[alk_discharge])
139.06451612903;3186.4285714286;133.07142857143;418.3125;898.21428571429;3053.0714285714;27383.144104803;1427.2052401747;5381.8518518519;19691.539805341;60874.471086037;9872.1147847785;0;48393.333333333;1417.4285714286;1148.6428571429;1.5063291139241;5806
146.22580645161;3336.0714285714;139.14285714286;415.90625;929.46428571429;3148.3214285714;26222.31441048;1487.7510917031;5364.8765432099;20295.570252059;60465.444287729;10137.242669994;0;49613.333333333;1491.2142857143;1168.25;1.5443037974684;5952.5
168;3818.2142857143;159.07142857143;453.59375;1052.6785714286;3554.3928571429;27524.23580786;1696.1790393013;5865.987654321;22902.657848765;65881.523272214;11400.499064255;0;55713.333333333;1714.0714285714;1302.1785714286;1.7341772151899;6684.5
189.77419354839;4300.3571428571;179;491.28125;1175.8928571429;3960.4642857143;28826.15720524;1904.6069868996;6367.0987654321;25509.74544547;71297.6022567;12663.755458515;0;61813.333333333;1936.9285714286;1436.1071428571;1.9240506329114;7416.5
197.03225806452;4461.0714285714;185.64285714286;503.84375;1216.9642857143;4095.8214285714;29260.131004367;1974.0829694323;6534.1358024691;26378.774644372;73102.961918195;13084.840923269;0;63846.666666667;2011.2142857143;1480.75;1.9873417721519;7660.5
197.03225806452;4461.0714285714;185.64285714286;503.84375;1216.9642857143;4095.8214285714;29260.131004367;1974.0829694323;6534.1358024691;26378.774644372;73102.961918195;13084.840923269;0;63846.666666667;2011.2142857143;1480.75;1.9873417721519;7660.5
204.1935483871;4610.7142857143;191.71428571429;501.4375;1248.2142857143;4191.0714285714;28099.301310044;2034.6288209607;6517.1604938272;26982.805091091;72693.935119887;13349.968808484;0;65066.666666667;2085;1500.3571428571;2.0253164556962;7807
218.70967741935;4932.1428571429;205;526.5625;1330.3571428571;4461.7857142857;28967.248908297;2173.5807860262;6851.2345679012;28720.863488894;76304.654442877;14192.139737991;0;69133.333333333;2233.5714285714;1589.6428571429;2.1518987341772;8295
175.16129032258;3967.8571428571;165.14285714286;451.1875;1083.9285714286;3649.6428571429;26363.406113537;1756.7248908297;5849.012345679;23506.688295483;65472.496473907;11665.62694947;0;56933.333333333;1787.8571428571;1321.7857142857;1.7721518987342;6831
146.12903225806;3325;138.57142857143;400.9375;919.64285714286;3108.2142857143;24627.510917031;1478.8209606987;5180.8641975309;20030.571499875;58251.057827927;9981.2850904554;0;48800;1490.7142857143;1143.2142857143;1.5189873417722;5855
146.12903225806;3325;138.57142857143;400.9375;919.64285714286;3108.2142857143;24627.510917031;1478.8209606987;5180.8641975309;20030.571499875;58251.057827927;9981.2850904554;0;48800;1490.7142857143;1143.2142857143;1.5189873417722;5855
131.61290322581;3003.5714285714;125.28571428571;375.8125;837.5;2837.5;23759.563318777;1339.8689956332;4846.7901234568;18292.513102071;54640.338504937;9139.1141609482;0;44733.333333333;1342.1428571429;1053.9285714286;1.3924050632911;5367
80.806451612903;1878.5714285714;78.785714285714;287.875;550;1890;20721.746724891;853.53711790393;3677.5308641975;12209.308709758;42002.820874471;6191.5159076731;0;30500;822.14285714286;741.42857142857;0.9493670886076;3659
132.93548387097;2327.1428571429;201.14285714286;536.15625;1905.3571428571;5287.5714285714;23988.209606987;814.06113537118;3024.1563786008;2476.4911405041;21404.795486601;12114.78477854;1416.6666666667;24381.666666667;1376.7857142857;777.57142857143;0.79746835443038;2895
141.22580645161;2351.0714285714;202.14285714286;460.03125;2111.6071428571;5737.8571428571;24781.091703057;832.40174672489;2858.9711934156;2115.597704018;22098.730606488;11908.92077355;1583.3333333333;20680;1533.9285714286;549.78571428571;0.79746835443038;2465
120.96774193548;2032.1428571429;174.14285714286;420;1817.8571428571;5050.5714285714;22780.480349345;722.66375545852;2640.4526748971;1895.982031445;20535.966149506;10804.741110418;1416.6666666667;18402.5;1314.2857142857;490.07142857143;0.70886075949367;2195
122.67741935484;2074.2857142857;178;436.59375;1830.3571428571;5084.4285714286;22953.013100437;735.72052401747;2695.2674897119;1978.9119041677;20660.084626234;10991.890205864;1416.6666666667;19256.666666667;1323.2142857143;531.14285714286;0.72151898734177;2295
704.51612903226;10823.214285714;941.85714285714;1229.53125;10599.107142857;25476.142857143;80313.580786026;3785.0655021834;7989.341563786;6547.8911904168;65754.583921016;40168.434185901;6583.3333333333;66796.666666667;7891.0714285714;1273.3571428571;3.126582278481;7965
428;6713.5714285714;583.57142857143;894.5625;6392.8571428571;15708.571428571;53064.934497817;2347.903930131;5588.6008230453;4580.5340653856;44299.012693935;26600.124766064;4083.3333333333;46300.833333333;4739.2857142857;1034.7857142857;2;5515
270.95161290323;4272.5;370.14285714286;604.453125;4073.5714285714;10215.785714286;36482.707423581;1501.4410480349;3866.4814814815;3006.2765160968;31040.902679831;17891.453524641;2708.3333333333;30084.166666667;3008.3928571429;663;1.3101265822785;3587.5
277.79032258065;4441.0714285714;385.57142857143;670.828125;4123.5714285714;10351.214285714;37172.838427948;1553.6681222707;4085.7407407407;3337.9960069878;31537.376586742;18640.049906425;2708.3333333333;33500.833333333;3044.1071428571;827.28571428571;1.3607594936709;3987.5
277.79032258065;4441.0714285714;385.57142857143;670.828125;4123.5714285714;10351.214285714;37172.838427948;1553.6681222707;4085.7407407407;3337.9960069878;31537.376586742;18640.049906425;2708.3333333333;33500.833333333;3044.1071428571;827.28571428571;1.3607594936709;3987.5
215.3064516129;3442.1428571429;297.71428571429;534.140625;3229.8214285714;8255.5;30998.471615721;1211.3973799127;3375.3703703704;2596.219116546;26724.964739069;15140.361821585;2208.3333333333;25814.166666667;2376.25;607.07142857143;1.0822784810127;3077.5
110.85483870968;1950;168.28571428571;459.890625;1592.3214285714;4470.3571428571;20720.131004367;683.53711790393;2612.4074074074;2107.8238083354;18589.562764457;10386.774797255;1208.3333333333;20690.833333333;1147.6785714286;659.5;0.67721518987342;2457.5
114.27419354839;2034.2857142857;176;493.078125;1617.3214285714;4538.0714285714;21065.19650655;709.65065502183;2722.037037037;2273.6835537809;18837.799717913;10761.072988147;1208.3333333333;22399.166666667;1165.5357142857;741.64285714286;0.70253164556962;2657.5
125.98387096774;2142.5;184.71428571429;450.140625;1848.5714285714;5056.0714285714;22203.144104803;754.10480349345;2666.4814814815;2078.6498627402;19779.971791255;10929.507174049;1375;20405.833333333;1340.5357142857;596;0.72784810126582;2427.5
122.56451612903;2058.2142857143;177;416.953125;1823.5714285714;4988.3571428571;21858.07860262;727.99126637555;2556.8518518519;1912.7901172947;19531.7348378;10555.208983157;1375;18697.5;1322.6785714286;513.85714285714;0.70253164556962;2227.5
104.01612903226;1781.4285714286;152.85714285714;393.515625;1542.3214285714;4334.9285714286;20030;631.31004366812;2393.1481481481;1776.1043174445;18093.088857546;9638.178415471;1208.3333333333;17274.166666667;1111.9642857143;495.21428571429;0.62658227848101;2057.5
137.6935483871;2250.7142857143;193.42857142857;407.203125;2079.8214285714;5574.0714285714;23341.091703057;798.55895196507;2610.9259259259;1883.6161716995;20722.143864598;11097.94135995;1541.6666666667;18412.5;1515.5357142857;450.35714285714;0.75316455696203;2197.5
137.6935483871;2250.7142857143;193.42857142857;407.203125;2079.8214285714;5574.0714285714;23341.091703057;798.55895196507;2610.9259259259;1883.6161716995;20722.143864598;11097.94135995;1541.6666666667;18412.5;1515.5357142857;450.35714285714;0.75316455696203;2197.5
137.6935483871;2250.7142857143;193.42857142857;407.203125;2079.8214285714;5574.0714285714;23341.091703057;798.55895196507;2610.9259259259;1883.6161716995;20722.143864598;11097.94135995;1541.6666666667;18412.5;1515.5357142857;450.35714285714;0.75316455696203;2197.5
151.11290322581;2401.0714285714;206;380.859375;2323.5714285714;6125.9285714286;24651.572052402;856.06986899563;2610.1851851852;1771.5123533816;21788.434414669;11453.524641298;1708.3333333333;17273.333333333;1699.4642857143;345.78571428571;0.79113924050633;2067.5
152.70967741935;2427.1428571429;208.85714285714;377.8125;2329.2857142857;6063.7142857143;23729.170305677;861.39737991266;2526.5843621399;1788.3204392313;20784.203102962;11203.992514036;1666.6666666667;17568.333333333;1707.8571428571;369.57142857143;0.78481012658228;2100
132.45161290323;2108.2142857143;180.85714285714;337.78125;2035.5357142857;5376.4285714286;21728.558951965;751.65938864629;2308.0658436214;1568.7047666583;19221.43864598;10099.812850905;1500;15290.833333333;1488.2142857143;309.85714285714;0.69620253164557;1830
130.74193548387;2066.0714285714;177;321.1875;2023.0357142857;5342.5714285714;21556.026200873;738.60262008734;2253.2510288066;1485.7748939356;19097.320169252;9912.6637554585;1500;14436.666666667;1479.2857142857;268.78571428571;0.68354430379747;1730
132.45161290323;2108.2142857143;180.85714285714;337.78125;2035.5357142857;5376.4285714286;21728.558951965;751.65938864629;2308.0658436214;1568.7047666583;19221.43864598;10099.812850905;1500;15290.833333333;1488.2142857143;309.85714285714;0.69620253164557;1830
151;2385;205;361.21875;2316.7857142857;6029.8571428571;23556.637554585;848.34061135371;2471.7695473251;1705.3905665086;20660.084626234;11016.84341859;1666.6666666667;16714.166666667;1698.9285714286;328.5;0.77215189873418;2000
132.45161290323;2108.2142857143;180.85714285714;337.78125;2035.5357142857;5376.4285714286;21728.558951965;751.65938864629;2308.0658436214;1568.7047666583;19221.43864598;10099.812850905;1500;15290.833333333;1488.2142857143;309.85714285714;0.69620253164557;1830
97.064516129032;1596.7857142857;136.42857142857;307.5;1485.5357142857;4103.4285714286;18244.934497817;571.35371179039;2035.4732510288;1378.2630396806;16468.2651622;8452.9008109794;1166.6666666667;13298.333333333;1075.7142857143;313.64285714286;0.55696202531646;1590
100.48387096774;1681.0714285714;144.14285714286;340.6875;1510.5357142857;4171.1428571429;18590;597.4672489083;2145.1028806584;1544.122785126;16716.502115656;8827.1990018715;1166.6666666667;15006.666666667;1093.5714285714;395.78571428571;0.58227848101266;1790
103.90322580645;1765.3571428571;151.85714285714;373.875;1535.5357142857;4238.8571428571;18935.065502183;623.5807860262;2254.7325102881;1709.9825305715;16964.739069111;9201.4971927636;1166.6666666667;16715;1111.4285714286;477.92857142857;0.60759493670886;1990
107.32258064516;1849.6428571429;159.57142857143;407.0625;1560.5357142857;4306.5714285714;19280.131004367;649.6943231441;2364.3621399177;1875.842276017;17212.976022567;9575.7953836556;1166.6666666667;18423.333333333;1129.2857142857;560.07142857143;0.63291139240506;2190
166.38709677419;2764.2857142857;239.71428571429;510.5625;2429.2857142857;6334.5714285714;25109.43231441;965.85152838428;2965.1028806584;2451.7594210132;21777.150916784;12701.185277604;1666.6666666667;24401.666666667;1779.2857142857;698.14285714286;0.88607594936709;2900
188.8064516129;1987.1428571429;27.5;329.1875;1230;3675;52552.358078603;819.38864628821;2885.0205761317;3782.131270277;50369.534555712;13661.883967561;0;30398.333333333;100.14285714286;541.78571428571;1.0632911392405;3639
161.12903225806;1706.4285714286;26.571428571429;341.15625;1065.7142857143;3600;41754.061135371;700.52401746725;2668.6419753086;3300.0998253057;40043.723554302;11509.669369931;0;28771.666666667;85.285714285714;494.85714285714;0.87341772151899;3443
156.22580645161;1658.5714285714;25.071428571429;321.8125;1030;3410.7142857143;41610.087336245;681.39737991266;2564.8559670782;3180.6838033441;39875.881523272;11291.328758578;0;27348.333333333;82.714285714286;471.35714285714;0.86075949367089;3273
166.03225806452;1754.2857142857;28.071428571429;360.5;1101.4285714286;3789.2857142857;41898.034934498;719.65065502183;2772.4279835391;3419.5158472673;40211.565585331;11728.009981285;0;30195;87.857142857143;518.35714285714;0.88607594936709;3613
177.41935483871;1870.7142857143;27.785714285714;344.84375;1165.7142857143;3732.1428571429;47225.19650655;769.51965065502;2828.7242798354;3600.8235587721;45290.550070522;12694.946974423;0;30296.666666667;94;530.07142857143;0.9746835443038;3626
149.74193548387;1590;26.857142857143;356.8125;1001.4285714286;3657.1428571429;36426.899563319;650.65502183406;2612.3456790123;3118.7921138008;34964.739069111;10542.732376794;0;28670;79.142857142857;483.14285714286;0.78481012658228;3430
203.51612903226;2130.7142857143;32;387.21875;1337.1428571429;4242.8571428571;52984.279475983;876.76855895197;3196.378600823;4140.3793361617;50873.060648801;14316.905801622;0;34668.333333333;107.85714285714;612.28571428571;1.1012658227848;4149
203.51612903226;2130.7142857143;32;387.21875;1337.1428571429;4242.8571428571;52984.279475983;876.76855895197;3196.378600823;4140.3793361617;50873.060648801;14316.905801622;0;34668.333333333;107.85714285714;612.28571428571;1.1012658227848;4149
231.1935483871;2411.4285714286;32.928571428571;375.25;1501.4285714286;4317.8571428571;63782.576419214;995.63318777293;3412.7572016461;4622.410781133;61198.871650212;16469.120399251;0;36295;122.71428571429;659.21428571429;1.2911392405063;4345
231.1935483871;2411.4285714286;32.928571428571;375.25;1501.4285714286;4317.8571428571;63782.576419214;995.63318777293;3412.7572016461;4622.410781133;61198.871650212;16469.120399251;0;36295;122.71428571429;659.21428571429;1.2911392405063;4345
236.09677419355;2459.2857142857;34.428571428571;394.59375;1537.1428571429;4507.1428571429;63926.550218341;1014.7598253275;3516.5432098765;4741.8268030946;61366.713681241;16687.461010605;0;37718.333333333;125.28571428571;682.71428571429;1.3037974683544;4515
166.03225806452;1754.2857142857;28.071428571429;360.5;1101.4285714286;3789.2857142857;41898.034934498;719.65065502183;2772.4279835391;3419.5158472673;40211.565585331;11728.009981285;0;30195;87.857142857143;518.35714285714;0.88607594936709;3613
182.32258064516;1918.5714285714;29.285714285714;364.1875;1201.4285714286;3921.4285714286;47369.170305677;788.64628820961;2932.5102880658;3720.2395807337;45458.392101551;12913.287585777;0;31720;96.571428571429;553.57142857143;0.9873417721519;3796
177.41935483871;1870.7142857143;27.785714285714;344.84375;1165.7142857143;3732.1428571429;47225.19650655;769.51965065502;2828.7242798354;3600.8235587721;45290.550070522;12694.946974423;0;30296.666666667;94;530.07142857143;0.9746835443038;3626
161.12903225806;1706.4285714286;26.571428571429;341.15625;1065.7142857143;3600;41754.061135371;700.52401746725;2668.6419753086;3300.0998253057;40043.723554302;11509.669369931;0;28771.666666667;85.285714285714;494.85714285714;0.87341772151899;3443
172.51612903226;1822.8571428571;26.285714285714;325.5;1130;3542.8571428571;47081.222707424;750.39301310044;2724.9382716049;3481.4075368106;45122.708039492;12476.606363069;0;28873.333333333;91.428571428571;506.57142857143;0.9620253164557;3456
162.70967741935;1727.1428571429;23.285714285714;286.8125;1058.5714285714;3164.2857142857;46793.27510917;712.13973799127;2517.366255144;3242.5754928874;44787.023977433;12039.925140362;0;26026.666666667;86.285714285714;459.57142857143;0.93670886075949;3116
157.8064516129;1679.2857142857;21.785714285714;267.46875;1022.8571428571;2975;46649.301310044;693.01310043668;2413.5802469136;3123.1594709259;44619.181946403;11821.584529008;0;24603.333333333;83.714285714286;436.07142857143;0.92405063291139;2946
162.70967741935;1727.1428571429;23.285714285714;286.8125;1058.5714285714;3164.2857142857;46793.27510917;712.13973799127;2517.366255144;3242.5754928874;44787.023977433;12039.925140362;0;26026.666666667;86.285714285714;459.57142857143;0.93670886075949;3116
157.8064516129;1679.2857142857;21.785714285714;267.46875;1022.8571428571;2975;46649.301310044;693.01310043668;2413.5802469136;3123.1594709259;44619.181946403;11821.584529008;0;24603.333333333;83.714285714286;436.07142857143;0.92405063291139;2946
141.51612903226;1515;20.571428571429;263.78125;922.85714285714;2842.8571428571;41178.165938865;624.01746724891;2253.4979423868;2822.4357374594;39372.355430183;10636.306924517;0;23078.333333333;75;400.85714285714;0.82278481012658;2763
163.08064516129;1742.8571428571;23.857142857143;304.46875;1064.1071428571;3285.7142857143;47063.318777293;717.81659388646;2594.1152263374;3257.6116795608;45012.69393512;12195.8827199;0;26687.5;86.428571428571;464.17857142857;0.94303797468354;3195
321.08064516129;3337.8571428571;34.5;322;2028.3928571429;4417.8571428571;101630.69868996;1388.6462882096;4091.1522633745;6145.4329922635;97313.117066291;23830.318153462;0;40514.166666667;171;792.82142857143;1.9430379746835;4855
456.3064516129;4700;45.714285714286;370.84375;2864.1071428571;5664.2857142857;145543.75545852;1959.7379912664;5475.5967078189;8670.6388819566;139455.57122708;33530.879600749;0;54137.5;243.28571428571;1098.0357142857;2.7658227848101;6489
466.11290322581;4795.7142857143;48.714285714286;409.53125;2935.5357142857;6042.8571428571;145831.70305677;1997.9912663755;5683.1687242798;8909.4709258797;139791.25528914;33967.560823456;0;56984.166666667;248.42857142857;1145.0357142857;2.7911392405063;6829
432.11290322581;4432.1428571429;60.928571428571;638.875;2799.8214285714;7710.7142857143;114876.55021834;1832.6637554585;6071.8930041152;8657.5368105815;110492.2425952;29694.323144105;0;66337.5;229.57142857143;1239.25;2.3481012658228;7941
256.08064516129;2666.4285714286;41;489.625;1685.5357142857;5385.7142857143;64772.489082969;1096.943231441;4008.4362139918;5234.5270776142;62263.751763047;17716.781035558;0;44072.5;135.71428571429;781.32142857143;1.3607594936709;5274
262.72580645161;2720.7142857143;50.571428571429;637;1771.25;6635.7142857143;54982.008733624;1111.9650655022;4518.5596707819;5588.4077863738;53112.834978843;17092.950717405;0;52409.166666667;138.85714285714;898.89285714286;1.2594936708861;6268
208.79032258065;2194.2857142857;34.071428571429;424.21875;1378.3928571429;4553.5714285714;53398.296943231;901.57205240175;3376.9135802469;4274.8315447966;51266.572637518;14691.203992514;0;36752.5;110.57142857143;640.39285714286;1.120253164557;4398
177.79032258065;1886.4285714286;28.357142857143;362.5;1171.25;3853.5714285714;47495.240174673;775.19650655022;2905.4732510288;3615.8597454455;45516.220028209;12850.904553961;0;30957.5;94.142857142857;534.67857142857;0.98101265822785;3705
167.98387096774;1790.7142857143;25.357142857143;323.8125;1099.8214285714;3475;47207.292576419;736.94323144105;2697.9012345679;3377.0277015223;45180.53596615;12414.223331254;0;28110.833333333;89;487.67857142857;0.95569620253165;3365
297.8064516129;803.21428571429;119.42857142857;384.875;2046.0714285714;1355.3571428571;28013.799126638;1272.2925764192;2509.670781893;4029.0366857998;26135.401974612;13764.815970056;0;34625.833333333;2415.0357142857;1066.3928571429;2.3354430379747;4157.5
297.8064516129;803.21428571429;119.42857142857;384.875;2046.0714285714;1355.3571428571;28013.799126638;1272.2925764192;2509.670781893;4029.0366857998;26135.401974612;13764.815970056;0;34625.833333333;2415.0357142857;1066.3928571429;2.3354430379747;4157.5
241.93548387097;679.64285714286;96.785714285714;345.71875;1659.2857142857;1276.7857142857;22972.489082969;1034.5633187773;2158.8065843621;3385.0137259795;21480.95909732;11462.88209607;0;29015.833333333;1960.3928571429;911.82142857143;1.9430379746835;3484.5
354.12903225806;1585;138.14285714286;1456.03125;2561.7857142857;7657.1428571429;50345.720524017;1707.0305676856;7390.987654321;8198.7521836786;49873.060648801;26076.107298815;0;67801.666666667;2431.1428571429;2326.7857142857;4.1518987341772;8156
363.61290322581;1592.8571428571;129.5;1488.71875;2463.9285714286;7653.5714285714;49197.554585153;1683.7991266376;7627.0781893004;8355.1534814075;49308.885754584;26001.247660636;0;68855;2486.8571428571;2447.3571428571;4.1772151898734;8282
369.93548387097;1685.7142857143;114.57142857143;1645.3125;2279.2857142857;8264.2857142857;47857.729257642;1629.3449781659;8328.4773662551;8888.2954829049;48913.963328632;26637.554585153;0;72773.333333333;2504.1428571429;2752.2857142857;4.3291139240506;8754
325.03225806452;1602.1428571429;111.35714285714;1582.59375;2164.6428571429;8221.4285714286;46210.742358079;1514.5851528384;7834.6502057613;8314.200149738;46798.307475317;25346.225826575;0;68143.333333333;2164.5;2514.8571428571;4.0632911392405;8199
310.06451612903;1574.2857142857;110.28571428571;1561.6875;2126.4285714286;8207.1428571429;45661.746724891;1476.3318777293;7670.0411522634;8122.8350386823;46093.088857546;24915.782907049;0;66600;2051.2857142857;2435.7142857143;3.9746835443038;8014
318.70967741935;1509.2857142857;126.28571428571;1426;2349.2857142857;7610.7142857143;47550.56768559;1569.03930131;7133.2510288066;7781.0581482406;47193.229901269;24709.918902059;0;64225;2147.2142857143;2209.9285714286;3.9113924050633;7727
1125.8064516129;3383.5714285714;538.28571428571;1814.5625;9048.5714285714;8860.7142857143;134002.53275109;5435.5895196507;11001.316872428;16764.28749688;123638.9280677;61129.132875858;0;144578.33333333;8860.7857142857;3801.3571428571;9.8607594936709;17369
447.74193548387;1889.2857142857;176.07142857143;1637.34375;3210.3571428571;8414.2857142857;59687.68558952;2113.0131004367;8393.4156378601;9672.1736960319;58645.980253879;30960.698689956;0;80343.333333333;3188.7857142857;2741.1428571429;4.9746835443038;9663
365.93548387097;1697.8571428571;132.92857142857;1600.84375;2513.2142857143;8285.7142857143;50703.056768559;1714.0611353712;8020.9053497942;8766.8579985026;50747.531734838;27217.716781036;0;72210;2505.9285714286;2590.2857142857;4.3670886075949;8687
4468.9032258065;11192.142857143;2287.7142857143;3334.625;37359.285714286;14096.428571429;498977.99126638;21669.650655022;26417.201646091;53812.303468929;444936.5303244;213580.7860262;0;477065;36742.928571429;10069.357142857;34.645569620253;57267
4936.1290322581;12377.857142857;2529.5;3668.40625;41281.071428571;15450;550447.94759825;23932.401746725;29024.444444444;59394.609433491;490521.86177715;235814.09856519;0;526696.66666667;40630.928571429;11121.142857143;38.26582278481;63225
1321.6774193548;3927.1428571429;630.14285714286;2041.5;10568.571428571;9778.5714285714;154575.28384279;6340.2620087336;12469.382716049;19369.353631145;142284.90832158;70692.45165315;0;167286.66666667;10472;4404.2857142857;11.443037974684;20096
488.64516129032;1985;197.64285714286;1655.59375;3558.9285714286;8478.5714285714;64180;2312.4890829694;8579.670781893;10124.831544797;62595.204513399;32832.189644417;0;84410;3530.2142857143;2816.5714285714;5.2784810126582;10151
427.29032258065;1841.4285714286;165.28571428571;1628.21875;3036.0714285714;8382.1428571429;57441.528384279;2013.2751091703;8300.2880658436;9445.8447716496;56671.368124118;30024.953212726;0;78310;3018.0714285714;2703.4285714286;4.8227848101266;9419
380.90322580645;1725.7142857143;134;1621.75;2551.4285714286;8300;51252.052401747;1752.3144104803;8185.5144032922;8958.2231095583;51452.750352609;27648.159700561;0;73753.333333333;2619.1428571429;2669.4285714286;4.4556962025316;8872
386.38709677419;1745.7142857143;143.71428571429;1609.96875;2687.5;8317.8571428571;52949.213973799;1813.7991266376;8114.0329218107;8993.186922885;52722.143864598;28153.462258266;0;74243.333333333;2676.6428571429;2628;4.5189873417722;8931
328.1935483871;1517.1428571429;117.64285714286;1458.6875;2251.4285714286;7607.1428571429;46402.401746725;1545.807860262;7369.341563786;7937.4594459696;46629.055007052;24635.05926388;0;65278.333333333;2202.9285714286;2330.5;3.9367088607595;7853
328.1935483871;1517.1428571429;117.64285714286;1458.6875;2251.4285714286;7607.1428571429;46402.401746725;1545.807860262;7369.341563786;7937.4594459696;46629.055007052;24635.05926388;0;65278.333333333;2202.9285714286;2330.5;3.9367088607595;7853
345.48387096774;1650;122.14285714286;1591.71875;2338.9285714286;8253.5714285714;48456.899563319;1614.3231441048;7927.7777777778;8540.5290741203;48772.919605078;26281.971303805;0;70176.666666667;2335.2142857143;2552.5714285714;4.2151898734177;8443
315.54838709677;1594.2857142857;120;1549.90625;2262.5;8225;47358.908296943;1537.8165938865;7598.5596707819;8157.798852009;47362.482369535;25421.085464754;0;67090;2108.7857142857;2394.2857142857;4.0379746835443;8073
345.48387096774;1650;122.14285714286;1591.71875;2338.9285714286;8253.5714285714;48456.899563319;1614.3231441048;7927.7777777778;8540.5290741203;48772.919605078;26281.971303805;0;70176.666666667;2335.2142857143;2552.5714285714;4.2151898734177;8443
447.74193548387;1889.2857142857;176.07142857143;1637.34375;3210.3571428571;8414.2857142857;59687.68558952;2113.0131004367;8393.4156378601;9672.1736960319;58645.980253879;30960.698689956;0;80343.333333333;3188.7857142857;2741.1428571429;4.9746835443038;9663
391.87096774194;1765.7142857143;153.42857142857;1598.1875;2823.5714285714;8335.7142857143;54646.375545852;1875.2838427948;8042.5514403292;9028.1507362116;53991.537376587;28658.76481597;0;74733.333333333;2734.1428571429;2586.5714285714;4.5822784810127;8990
292.77419354839;1441.4285714286;105.78571428571;1428.65625;2038.9285714286;7560.7142857143;43607.248908297;1407.8165938865;7111.6049382716;7519.7654105316;43949.22425952;23268.870867124;0;61701.666666667;1919;2213.6428571429;3.6962025316456;7424
336;1642.1428571429;130.78571428571;1559.03125;2436.7857142857;8257.1428571429;49605.065502183;1637.5545851528;7691.6872427984;8384.1277763913;49337.094499295;26356.830941984;0;69123.333333333;2279.5;2432;4.1898734177215;8317
328.1935483871;1517.1428571429;117.64285714286;1458.6875;2251.4285714286;7607.1428571429;46402.401746725;1545.807860262;7369.341563786;7937.4594459696;46629.055007052;24635.05926388;0;65278.333333333;2202.9285714286;2330.5;3.9367088607595;7853
343.16129032258;1545;118.71428571429;1479.59375;2289.6428571429;7621.4285714286;46951.397379913;1584.0611353712;7533.950617284;8128.8245570252;47334.273624824;25065.502183406;0;66821.666666667;2316.1428571429;2409.6428571429;4.0253164556962;8038
345.48387096774;1650;122.14285714286;1591.71875;2338.9285714286;8253.5714285714;48456.899563319;1614.3231441048;7927.7777777778;8540.5290741203;48772.919605078;26281.971303805;0;70176.666666667;2335.2142857143;2552.5714285714;4.2151898734177;8443
170.1935483871;2026.4285714286;25.285714285714;1199.53125;2561.7857142857;5520;32175.414847162;4000.5676855895;5331.9341563786;10043.39905166;38011.283497884;11094.822208359;0;75640;332.71428571429;2617.9285714286;5.1898734177215;9068
151.48387096774;1953.5714285714;25;1197.65625;2197.5;4782.8571428571;25690.611353712;3294.6288209607;4815.3909465021;9149.1639630646;29706.629055007;9597.629444791;0;72386.666666667;282.14285714286;2492.6428571429;4.9620253164557;8678
170.1935483871;2026.4285714286;25.285714285714;1199.53125;2561.7857142857;5520;32175.414847162;4000.5676855895;5331.9341563786;10043.39905166;38011.283497884;11094.822208359;0;75640;332.71428571429;2617.9285714286;5.1898734177215;9068
351.32258064516;2715.7142857143;29.285714285714;1238.65625;5896.4285714286;12261.428571429;90799.257641921;10402.139737991;10082.057613169;18356.001996506;112870.52186178;24747.348721148;0;106546.66666667;797.35714285714;3798.5714285714;7.4556962025316;12773
326.64516129032;2603.5714285714;30.142857142857;1257.15625;5223.9285714286;10894.285714286;78090.262008734;9038.384279476;9150.2057613169;16832.018966808;96378.56135402;21930.754834685;0;101666.66666667;705.71428571429;3601.0714285714;7.2151898734177;12188
26633.258064516;104995.71428571;435.57142857143;3956.40625;516849.28571429;1046164.2857143;9183536.2008734;1000320.9170306;734680.57613169;1273131.5447966;11756465.444288;2124522.7698066;0;4674226.6666667;71736.5;179661.42857143;327.75949367089;560333
1326.064516129;7127.1428571429;68.357142857143;2549.03125;21517.142857143;41787.857142857;333726.50655022;37676.943231441;33630.082304527;59696.15672573;418675.31734838;86450.405489707;0;286510;2936;9623.7142857143;20.582278481013;34340
868.64516129032;7681.4285714286;65.214285714286;3983.78125;14540.714285714;24242.142857143;179242.27074236;21497.510917031;25033.333333333;43424.357374594;220016.07898449;55530.25577043;0;250037;1855.2142857143;7338.9285714286;15.493670886076;29963
702.12903225806;6268.5714285714;52.428571428571;3320.84375;11801.071428571;19881.428571429;144767.03056769;17416.375545852;20625.637860082;35553.481407537;177476.72778561;45333.749220212;0;210165.66666667;1500.6428571429;6061.2142857143;12.848101265823;25184
461.51612903226;5191.4285714286;49.428571428571;2855.90625;7741.4285714286;12794.285714286;88283.711790393;10920.218340611;14073.333333333;25137.484402296;106526.3751763;29713.038053649;0;158778;970.92857142857;5002.2857142857;9.9873417721519;19031
498.74193548387;6322.8571428571;58;3591.84375;8591.4285714286;13537.142857143;90340.480349345;11472.358078603;16029.300411523;28448.98926878;107923.83638928;32563.942607611;0;186817.33333333;1052.6428571429;5720.7142857143;11.329113924051;22391
